canonical_id,canonical_name,member_id,member_name,member_desc,member_type,confidence_score,_cluster_id,resolved_action,resolution_rationale,source_ref
Can_46c1b718,ductile-to-brittle transition temperature,En_aaaf4925,ductile-to-brittle transition temperature,Temperature at which a material transitions from ductile to brittle behavior.,MaterialProperty,,110,merged,"All entities refer to the same material property with similar descriptions and identical names, indicating they represent the same concept.",
Can_4a69c766,FCC reactor/regenerator systems,En_b85e2d3d,FCC reactors,Fluid catalytic cracking reactors that have potential for temper embrittlement.,ProcessUnit,,108,merged,"Both entities refer to components of FCC systems in refineries, with overlapping descriptions and type hints, suggesting they are part of the same system.",
Can_4a69c766,FCC reactor/regenerator systems,En_9fad82f7,FCC reactor/regenerator systems,Systems in refineries where catalyst movement can cause damage.,ProcessUnit,,108,merged,"Both entities refer to components of FCC systems in refineries, with overlapping descriptions and type hints, suggesting they are part of the same system.",
Can_f3fbb790,welds,En_04abc31a,welds,Joints in alloys that are often more susceptible to temper embrittlement than the base metal.,Component,,123,merged,"Both entities refer to welds as joints in alloys with similar susceptibility issues, indicating they are the same concept.",
Can_f3fbb790,welds,En_82708e9f,welds,"Joints created by welding, more severely affected by low creep ductility.",Component,,123,merged,"Both entities refer to welds as joints in alloys with similar susceptibility issues, indicating they are the same concept.",
Can_c36b442e,PWHT,En_b8727f89,PWHT,Post-weld heat treatment applied to weld repairs to eliminate strain aging effects.,MitigationAction,,186,merged,"Both entities refer to Post Weld Heat Treatment (PWHT) and describe similar processes and effects, indicating they are the same entity.",
Can_c36b442e,PWHT,En_0b397273,PWHT,"Post Weld Heat Treatment, a process that can enhance creep ductility and extend component life.",Process,,186,merged,"Both entities refer to Post Weld Heat Treatment (PWHT) and describe similar processes and effects, indicating they are the same entity.",
Can_1f26262f,cracking,En_662d6321,cracking,A form of damage often found during turnarounds or when material is below 200°F (93°C) due to embrittlement.,FailureEvent,,234,merged,"These entities describe general cracking mechanisms and events, with overlapping descriptions and contexts.",
Can_1f26262f,cracking,En_7fd6b009,cracking,Cracking found at long seam welds in high temperature piping and reactors on catalytic reformers.,DamageMechanism,,234,merged,"These entities describe general cracking mechanisms and events, with overlapping descriptions and contexts.",
Can_1f26262f,cracking,En_3cd30a96,cracking,"Formation of fractures in the material, indicating structural failure.",DamageMechanism,,234,merged,"These entities describe general cracking mechanisms and events, with overlapping descriptions and contexts.",
Can_1f26262f,cracking,En_d4443663,cracking,"Form of damage in metallic components due to thermal fatigue, occurring under repeated thermal cycling.",FailureEvent,,234,merged,"These entities describe general cracking mechanisms and events, with overlapping descriptions and contexts.",
Can_69b1a20d,tensile and yield strength,En_3151253c,tensile and yield strength,Mechanical properties of sigmatized stainless steels that increase slightly compared to solution annealed material.,MaterialProperty,,163,merged,"Both entities describe related mechanical properties of materials, specifically tensile and yield strength, and can be merged into a single entity.",
Can_69b1a20d,tensile and yield strength,En_ce0f3834,yield strength,The stress at which a material begins to deform plastically.,MaterialProperty,,163,merged,"Both entities describe related mechanical properties of materials, specifically tensile and yield strength, and can be merged into a single entity.",
Can_0695d9ea,high temperature ductility,En_34231487,high temperature ductility,The ability of a material to deform plastically at elevated temperatures.,MaterialProperty,,109,merged,"Both entities have the same name and type, and their descriptions are very similar, with the second providing a slightly more detailed explanation.",
Can_0695d9ea,high temperature ductility,En_81997b37,high temperature ductility,The ability of a material to deform plastically at elevated temperatures without cracking.,MaterialProperty,,109,merged,"Both entities have the same name and type, and their descriptions are very similar, with the second providing a slightly more detailed explanation.",
Can_ddf3566f,ASM International,En_26054f1f,ASM International,Publisher of 'Damage Mechanisms and Life Assessment of High Temperature Components' and 'Metals Handbook – Desk Edition.',Organization,,196,merged,"Both entities refer to ASM International as a publisher of the same work, and the descriptions are consistent with each other, indicating they are the same entity.",
Can_ddf3566f,ASM International,En_869cc40e,ASM International,Publisher of 'Damage Mechanisms and Life Assessment of High Temperature Components'.,Publisher,,196,merged,"Both entities refer to ASM International as a publisher of the same work, and the descriptions are consistent with each other, indicating they are the same entity.",
Can_f6a89afe,Metals Handbook – Desk Edition,En_eb4e9d09,Metals Handbook – Desk Edition,"A reference book published by ASM International, located in Materials Park, OH.",Publication,,214,merged,"Both entities refer to the same publication by ASM International, with similar names and descriptions that complement each other.",
Can_f6a89afe,Metals Handbook – Desk Edition,En_15f5558c,Metals Handbook – Desk Edition,A reference book published by ASM International providing comprehensive information on metals and their properties.,Publication,,214,merged,"Both entities refer to the same publication by ASM International, with similar names and descriptions that complement each other.",
Can_bef9451a,ASM International,En_306ac45a,ASM International,"An organization that publishes materials science and engineering information, including the Metals Handbook.",Organization,,200,merged,"Both entities have the same name and type, and their descriptions indicate they refer to the same organization involved in publishing materials science and engineering information.",
Can_bef9451a,ASM International,En_fdc4b4b7,ASM International,An organization that publishes materials science and engineering reference books.,Organization,,200,merged,"Both entities have the same name and type, and their descriptions indicate they refer to the same organization involved in publishing materials science and engineering information.",
Can_b9f5ba0f,autorefrigeration event,En_118a4294,autorefrigeration event,"A process where rapid vaporization causes a temperature drop, potentially leading to brittle fracture.",Process,,24,merged,"Both entities describe a process involving rapid cooling and potential brittle fracture, with similar names and descriptions.",
Can_b9f5ba0f,autorefrigeration event,En_a8d3e2db,autorefrigeration events,"Events that can cause rapid cooling, increasing susceptibility to brittle fracture.",OperatingCondition,,24,merged,"Both entities describe a process involving rapid cooling and potential brittle fracture, with similar names and descriptions.",
Can_5dd6c3a1,UCS 66,En_7ac0092b,UCS 66,A code requirement involving impact exemption curves for equipment made after a certain date.,Regulation,,87,merged,"Both entities refer to 'UCS 66' as a regulation related to impact exemption curves, with slight variations in description that can be combined for a more comprehensive understanding.",
Can_5dd6c3a1,UCS 66,En_6857d2cb,UCS 66,A section in the ASME BPV Code related to impact exemption curves for materials.,Regulation,,87,merged,"Both entities refer to 'UCS 66' as a regulation related to impact exemption curves, with slight variations in description that can be combined for a more comprehensive understanding.",
Can_0b9574f2,intergranular cracking,En_d0b760d4,intergranular cracking,Minor fracture feature with limited presence in brittle fracture surfaces.,DamageFeature,,205,merged,"Both entities refer to the same phenomenon of cracking along grain boundaries, with descriptions that complement each other. The type hint difference can be reconciled as they describe aspects of the same concept.",
Can_0b9574f2,intergranular cracking,En_80a5f8c6,intergranular cracking,Cracking that occurs along the grain boundaries of a material.,DamageMechanism,,205,merged,"Both entities refer to the same phenomenon of cracking along grain boundaries, with descriptions that complement each other. The type hint difference can be reconciled as they describe aspects of the same concept.",
Can_b2111452,Stanley T. Rolfe,En_36523968,Stanley T. Rolfe,Co-author of a study on the effect of crack depth on fracture toughness of A533-B steel.,Person,,0,merged,"The names 'Stanley T. Rolfe' and 'S.T. Rolfe' likely refer to the same person, given the similar descriptions and context of authorship.",
Can_b2111452,Stanley T. Rolfe,En_96abfd8e,S.T. Rolfe,"Co-author of 'Fracture and Fatigue Control in Structures', associated with the American Society for Testing and Materials.",Author,,0,merged,"The names 'Stanley T. Rolfe' and 'S.T. Rolfe' likely refer to the same person, given the similar descriptions and context of authorship.",
Can_cec077b8,A533-B Steel,En_8f787d28,A533-B Steel,A type of steel whose fracture toughness is affected by crack depth and crack-depth to width ratio.,Material,,102,merged,"Both entities have identical names, descriptions, and type hints, indicating they refer to the same material.",
Can_cec077b8,A533-B Steel,En_2a101b8a,A533-B Steel,A type of steel whose fracture toughness is affected by crack depth and crack-depth to width ratio.,Material,,102,merged,"Both entities have identical names, descriptions, and type hints, indicating they refer to the same material.",
Can_3657b11d,creep cracking,En_0147dc9c,creep cracking,Cracking in metal components as a result of prolonged creep damage.,DamageMechanism,,209,merged,"Both entities refer to 'creep cracking' as a damage mechanism involving cracking due to creep, with similar contexts and descriptions.",
Can_3657b11d,creep cracking,En_8c470d45,creep cracking,"Cracking in vessels and piping at high temperatures and stress concentrations, progressing rapidly once initiated.",DamageMechanism,,209,merged,"Both entities refer to 'creep cracking' as a damage mechanism involving cracking due to creep, with similar contexts and descriptions.",
Can_326d03f8,long-seam welds,En_424e17de,long seam welds,Welds in high temperature piping and reactors where cracking has been observed.,Component,,119,merged,"Both entities refer to welds along the length of a component, with similar descriptions and type hints, suggesting they are the same entity with slight variations in naming.",
Can_326d03f8,long-seam welds,En_bbd2414a,long-seam welds,"Welds along the length of a component, prone to mismatch due to fitup problems.",Component,,119,merged,"Both entities refer to welds along the length of a component, with similar descriptions and type hints, suggesting they are the same entity with slight variations in naming.",
Can_57f2cd50,differential thermal expansion stresses,En_fd4f65ef,differential thermal expansion stresses,"Stresses caused by different expansion rates in materials, leading to creep damage.",CausalHint,,172,merged,"Both entities describe stresses caused by differential thermal expansion, with one focusing on the stress and the other on the mechanism, making them closely related.",
Can_57f2cd50,differential thermal expansion stresses,En_031ec319,differential thermal expansion,Expansion differences between metals at high temperatures causing stress at the weldment.,DamageMechanism,,172,merged,"Both entities describe stresses caused by differential thermal expansion, with one focusing on the stress and the other on the mechanism, making them closely related.",
Can_ed9006f4,weld defects,En_4865178c,welds at flaws,Weld areas with flaws in vessels and piping where creep cracking can initiate due to stress concentrations.,Component,,122,merged,"Both entities describe defects in welds that can lead to cracking due to stress concentrations, and they share a similar context and implications.",
Can_ed9006f4,weld defects,En_fe0f5e32,weld defects,Imperfections in welds that can accelerate fatigue cracking in materials.,ComponentDefect,,122,merged,"Both entities describe defects in welds that can lead to cracking due to stress concentrations, and they share a similar context and implications.",
Can_c774f6f6,stress concentrators,En_87fc0686,stress concentrators,Design and fabrication features that can increase stress and lead to creep damage.,CausalHint,,204,merged,"Both entities refer to features that increase stress, with slight variations in description. They can be merged into a single entity with a comprehensive description.",
Can_c774f6f6,stress concentrators,En_61f0f72b,stress concentrators,Features in a material that cause localized increases in stress.,MaterialFeature,,204,merged,"Both entities refer to features that increase stress, with slight variations in description. They can be merged into a single entity with a comprehensive description.",
Can_f0be514d,1.25Cr-0.5Mo,En_c7f7263a,1.25Cr-0.5Mo,A type of low alloy material susceptible to low creep ductility and creep cracking.,Material,,173,merged,Both entities have the same name and similar descriptions indicating they refer to the same material.,
Can_f0be514d,1.25Cr-0.5Mo,En_95cd2adb,1.25Cr-0.5Mo,A chromium-molybdenum alloy material known for susceptibility to low creep ductility.,Material,,173,merged,Both entities have the same name and similar descriptions indicating they refer to the same material.,
Can_86a17269,corrosion,En_bef6f04d,corrosion,"Degradation of material due to chemical reactions, often leading to material loss.",DamageMechanism,,236,merged,All these entities describe the process of corrosion with slight variations in wording but refer to the same underlying concept of material degradation due to chemical reactions.,
Can_86a17269,corrosion,En_c454d29e,corrosion,Chemical or electrochemical reaction causing material loss and increased stress.,DamageMechanism,,236,merged,All these entities describe the process of corrosion with slight variations in wording but refer to the same underlying concept of material degradation due to chemical reactions.,
Can_86a17269,corrosion,En_a43f8f78,corrosion,"A process causing loss in thickness, increasing stress and reducing time to failure.",DamageMechanism,,236,merged,All these entities describe the process of corrosion with slight variations in wording but refer to the same underlying concept of material degradation due to chemical reactions.,
Can_86a17269,corrosion,En_5333d3b5,corrosion,Corrosion contributes to erosion by removing protective films or exposing metal surfaces.,DamageMechanism,,236,merged,All these entities describe the process of corrosion with slight variations in wording but refer to the same underlying concept of material degradation due to chemical reactions.,
Can_86a17269,corrosion,En_f802bd6b,corrosion,"The degradation of materials, often metals, due to chemical reactions with their environment.",DamageMechanism,,236,merged,All these entities describe the process of corrosion with slight variations in wording but refer to the same underlying concept of material degradation due to chemical reactions.,
Can_8de8badb,erosion,En_85f9a9ee,erosion,"Wear of material surface due to mechanical action, such as fluid flow.",DamageMechanism,,238,merged,"All entities describe the same damage mechanism of material surface wear due to mechanical action, with slight variations in description that can be unified.",
Can_8de8badb,erosion,En_a4a5a246,erosion,"Accelerated mechanical removal of surface material due to relative movement or impact from solids, liquids, or vapor.",DamageMechanism,,238,merged,"All entities describe the same damage mechanism of material surface wear due to mechanical action, with slight variations in description that can be unified.",
Can_8de8badb,erosion,En_39ac2a47,erosion,"Mechanical removal of surface material due to impact from solids, liquids, or vapor.",DamageMechanism,,238,merged,"All entities describe the same damage mechanism of material surface wear due to mechanical action, with slight variations in description that can be unified.",
Can_8de8badb,erosion,En_ce0f7dcf,erosion,"Material loss due to mechanical action, related to cavitation and liquid impingement.",DamageMechanism,,238,merged,"All entities describe the same damage mechanism of material surface wear due to mechanical action, with slight variations in description that can be unified.",
Can_8de8badb,erosion,En_f7a5f437,erosion,A mechanical damage process where material is worn away.,DamageMechanism,,238,merged,"All entities describe the same damage mechanism of material surface wear due to mechanical action, with slight variations in description that can be unified.",
Can_22317f5f,API Standard 530,En_226e07b2,API Standard 530,A standard for calculating heater tube thickness in petroleum refineries.,ReferenceDocument,,53,merged,"Both entities refer to the same standard for calculating heater tube thickness, with one providing additional detail about the issuing organization.",
Can_22317f5f,API Standard 530,En_cb5fa51d,API Standard 530,A standard for calculating heater tube thickness in petroleum refineries by the American Petroleum Institute.,Standard,,53,merged,"Both entities refer to the same standard for calculating heater tube thickness, with one providing additional detail about the issuing organization.",
Can_23df5248,API Standard 660,En_5ebc2cd0,API Standard 660,A standard for shell and tube heat exchangers for general refinery service by the American Petroleum Institute.,Standard,,54,merged,"Both entities refer to the same standard for shell and tube heat exchangers in refinery service, with similar descriptions and identical names.",
Can_23df5248,API Standard 660,En_1841e821,API Standard 660,A standard for Shell and Tube Heat Exchangers used in general refinery service.,Standard,,54,merged,"Both entities refer to the same standard for shell and tube heat exchangers in refinery service, with similar descriptions and identical names.",
Can_b66f6fea,thermal fatigue,En_b47a51e1,thermal fatigue,"Result of cyclic stresses caused by temperature variations, leading to cracking in metallic components.",DamageMechanism,,230,merged,"Both entities have the same name, type, and very similar descriptions, indicating they refer to the same concept.",
Can_b66f6fea,thermal fatigue,En_84189d4b,thermal fatigue,Cyclic stresses caused by temperature variations leading to cracking in metallic components.,DamageMechanism,,230,merged,"Both entities have the same name, type, and very similar descriptions, indicating they refer to the same concept.",
Can_8a8eead3,temperature swing,En_2dd4501b,temperature swing,Magnitude of temperature variation affecting thermal fatigue susceptibility.,OperatingCondition,,182,merged,"Both entities refer to the same concept of temperature variation impacting thermal fatigue, with similar descriptions and identical type hints.",
Can_8a8eead3,temperature swing,En_d63a4621,temperature swing,Variation in temperature that affects the magnitude of stress and frequency of cycles in thermal fatigue.,OperatingCondition,,182,merged,"Both entities refer to the same concept of temperature variation impacting thermal fatigue, with similar descriptions and identical type hints.",
Can_1e244d5e,number of cycles,En_a508892d,number of cycles,Frequency of temperature variations impacting the time to failure in thermal fatigue.,OperatingCondition,,44,merged,"Both entities have the same name and type hint, and their descriptions are very similar, indicating they refer to the same concept.",
Can_1e244d5e,number of cycles,En_c42896df,number of cycles,Frequency of temperature variations contributing to thermal fatigue and time to failure.,OperatingCondition,,44,merged,"Both entities have the same name and type hint, and their descriptions are very similar, indicating they refer to the same concept.",
Can_b28d4eea,stress,En_00528e7b,stress,Magnitude of stress influencing the time to failure in thermal fatigue.,OperatingCondition,,217,merged,"Both entities have the same name, type, and similar descriptions related to stress in thermal fatigue, indicating they refer to the same concept.",
Can_b28d4eea,stress,En_04702b9b,stress,"Magnitude of stress influences time to failure in thermal fatigue, increasing with temperature swings.",OperatingCondition,,217,merged,"Both entities have the same name, type, and similar descriptions related to stress in thermal fatigue, indicating they refer to the same concept.",
Can_d8492108,thermal fatigue,En_cba92303,thermal fatigue,"Damage mechanism caused by cyclic stresses from temperature variations, leading to cracking in metallic components.",DamageMechanism,,232,merged,"All entities have the same name and type, and their descriptions are variations of the same concept, indicating they refer to the same entity.",
Can_d8492108,thermal fatigue,En_139a87ec,thermal fatigue,"Damage mechanism caused by cyclic stresses from temperature variations, leading to cracking.",DamageMechanism,,232,merged,"All entities have the same name and type, and their descriptions are variations of the same concept, indicating they refer to the same entity.",
Can_d8492108,thermal fatigue,En_e133fd84,thermal fatigue,"Damage mechanism caused by cyclic stresses due to temperature variations, leading to cracking.",DamageMechanism,,232,merged,"All entities have the same name and type, and their descriptions are variations of the same concept, indicating they refer to the same entity.",
Can_3160b077,cracking,En_8badca9a,cracks,"Structural damage in the form of openings or splits in materials, often filled with oxides.",DamageMechanism,,234,merged,"Both entities describe cracking as a form of mechanical damage, with similar characteristics and effects, fitting under the same type.",
Can_3160b077,cracking,En_6ae09631,cracking,"A form of mechanical damage in refractories, leading to structural failure.",DamageMechanism,,234,merged,"Both entities describe cracking as a form of mechanical damage, with similar characteristics and effects, fitting under the same type.",
Can_94132a1d,stress raiser,En_71060bbb,stress raiser,"A feature that causes a concentration of stress, often leading to crack initiation.",CausalHint,,164,merged,"Both entities refer to the same concept of stress concentration leading to crack initiation, with slight variations in description and type hint. Merging them provides a unified representation.",
Can_94132a1d,stress raiser,En_a41fba84,stress raisers,"Locations in a material where stress is concentrated, often leading to crack initiation.",ComponentFeature,,164,merged,"Both entities refer to the same concept of stress concentration leading to crack initiation, with slight variations in description and type hint. Merging them provides a unified representation.",
Can_18403fa2,thermal fatigue,En_d1a12427,thermal fatigue,Damage mechanism caused by cyclic thermal stresses leading to cracking.,DamageMechanism,,233,merged,"Both entities have the same name, type, and nearly identical descriptions, indicating they refer to the same concept.",
Can_18403fa2,thermal fatigue,En_dfb706f7,thermal fatigue,A damage mechanism caused by cyclic thermal stresses leading to cracking.,DamageMechanism,,233,merged,"Both entities have the same name, type, and nearly identical descriptions, indicating they refer to the same concept.",
Can_f0cef04f,thermal cycling,En_35a18749,thermal cycling,Repeated temperature changes that can lead to material fatigue and cracking.,DamageMechanism,,227,merged,"Both entities share the same name, type, and similar descriptions related to material fatigue and cracking due to temperature changes.",
Can_f0cef04f,thermal cycling,En_2c95db0e,thermal cycling,Repeated heating and cooling cycles that can exacerbate material cracking.,DamageMechanism,,227,merged,"Both entities share the same name, type, and similar descriptions related to material fatigue and cracking due to temperature changes.",
Can_7d7ac467,H.M. Herro,En_e7c6a079,H.M. Herro,Co-author of 'The NALCO Guide To Boiler Failure Analysis'.,Author,,106,merged,"All entities refer to the same author with consistent name and description, differing only in publication details which can be consolidated.",
Can_7d7ac467,H.M. Herro,En_38433fe5,H.M. Herro,"Co-author of 'The NALCO Guide To Boiler Failure Analysis,' published by McGraw Hill.",Author,,106,merged,"All entities refer to the same author with consistent name and description, differing only in publication details which can be consolidated.",
Can_7d7ac467,H.M. Herro,En_1231b2f3,H.M. Herro,"Co-author of 'The NALCO Guide to Boiler Failure Analysis,' published by McGraw-Hill, NY, 1991.",Author,,106,merged,"All entities refer to the same author with consistent name and description, differing only in publication details which can be consolidated.",
Can_3b49d02c,D.N. French,En_41a632f5,D.N. French,"Author of 'Metallurgical Failures In Fossil Fired Boilers', published by John Wiley & Sons in 1993.",Author,,144,merged,"All entities refer to the same author of the same book, with slight variations in description.",
Can_3b49d02c,D.N. French,En_4326fe8d,D.N. French,"Author of 'Metallurgical Failures In Fossil Fired Boilers', a book on boiler failure analysis.",Author,,144,merged,"All entities refer to the same author of the same book, with slight variations in description.",
Can_3b49d02c,D.N. French,En_8837f1c4,D.N. French,"Author of 'Metallurgical Failures in Fossil Fired Boilers', a book on boiler failure analysis.",Author,,144,merged,"All entities refer to the same author of the same book, with slight variations in description.",
Can_2e8a8b04,Boiler Tube Failures,En_c66e7362,Boiler Tube Failures,"Failures occurring in boiler tubes, often due to various damage mechanisms and operational stresses.",FailureEvent,,129,merged,"Both entities have the same name, type, and very similar descriptions, indicating they refer to the same concept of failures in boiler tubes.",
Can_2e8a8b04,Boiler Tube Failures,En_e0be60a1,Boiler Tube Failures,"Failures occurring in boiler tubes, often due to various damage mechanisms and operational conditions.",FailureEvent,,129,merged,"Both entities have the same name, type, and very similar descriptions, indicating they refer to the same concept of failures in boiler tubes.",
Can_9a9cf999,local overheating,En_8c2daa12,local overheating,"Localized increase in temperature above design limits, leading to material damage.",DamageMechanism,,178,merged,"Both entities refer to 'local overheating' as a damage mechanism with overlapping descriptions, indicating they are the same concept.",
Can_9a9cf999,local overheating,En_376cbc53,local overheating,"A condition causing stress rupture, often due to flame impingement.",DamageMechanism,,178,merged,"Both entities refer to 'local overheating' as a damage mechanism with overlapping descriptions, indicating they are the same concept.",
Can_91d5a261,temperature,En_7128780e,temperature,A critical factor affecting the rate and severity of overheating damage.,CriticalFactor,,219,merged,"Both entities refer to 'temperature' as a critical factor affecting different physical processes, suggesting they represent the same concept.",
Can_91d5a261,temperature,En_0ad91e3a,temperature,"A critical factor affecting stress rupture, influencing bulging and distortion at low stresses.",CriticalFactor,,219,merged,"Both entities refer to 'temperature' as a critical factor affecting different physical processes, suggesting they represent the same concept.",
Can_7b80c7ee,stress,En_b6b042f5,stress,"Mechanical load on materials, influencing deformation and failure.",CriticalFactor,,220,merged,"Both entities refer to 'stress' as a critical factor affecting materials, with overlapping descriptions related to mechanical load and stress rupture.",
Can_7b80c7ee,stress,En_3470ea82,stress,"A critical factor that, in combination with temperature and time, influences stress rupture.",CriticalFactor,,220,merged,"Both entities refer to 'stress' as a critical factor affecting materials, with overlapping descriptions related to mechanical load and stress rupture.",
Can_8b7f0196,refractory damage,En_611af27e,refractory damage,"Damage to the refractory material, typically inspected during shutdowns to assess condition.",DamageMechanism,,69,merged,"Both entities refer to the damage or deterioration of refractory materials, with similar causes and contexts, making them suitable for merging.",
Can_8b7f0196,refractory damage,En_b1d68a66,refractory degradation,"Deterioration of refractory materials, often due to thermal or chemical stress.",DamageMechanism,,69,merged,"Both entities refer to the damage or deterioration of refractory materials, with similar causes and contexts, making them suitable for merging.",
Can_5e70001f,steam blanketing,En_a50eedda,steam blanketing,Formation of a steam layer on the tube surface due to disturbed heat flow balance.,DamageMechanism,,97,merged,"Both entities describe the formation of a steam layer due to disturbed heat flow, indicating they refer to the same concept.",
Can_5e70001f,steam blanketing,En_c02099bc,steam blanket,A layer of steam that forms when individual bubbles join due to disturbed heat flow balance.,DamageMechanism,,97,merged,"Both entities describe the formation of a steam layer due to disturbed heat flow, indicating they refer to the same concept.",
Can_80c1b5fd,tube rupture,En_1ee58cce,tube rupture,Failure event where the tube breaks due to short term overheating from steam blanketing.,FailureEvent,,62,merged,"Both entities describe a tube rupture due to short term overheating from steam-related conditions, with minor wording differences.",
Can_80c1b5fd,tube rupture,En_2bb331d1,tube rupture,A failure event where a tube breaks due to short term overheating from steam blanket formation.,FailureEvent,,62,merged,"Both entities describe a tube rupture due to short term overheating from steam-related conditions, with minor wording differences.",
Can_92e95a22,Boiler Tube Failures,En_6ef72f1f,Boiler Tube Failures,"Failures occurring in boiler tubes, discussed in a comprehensive three-volume work.",FailureEvent,,128,merged,"Both entities refer to a comprehensive study on boiler tube failures, with similar descriptions and the same type hint, indicating they are the same entity.",
Can_92e95a22,Boiler Tube Failures,En_c9eb276a,Boiler Tube Failures,A comprehensive study on the theory and practice of boiler tube failures.,FailureEvent,,128,merged,"Both entities refer to a comprehensive study on boiler tube failures, with similar descriptions and the same type hint, indicating they are the same entity.",
Can_7345b7be,thermal fatigue,En_86a8db9b,thermal fatigue,Damage mechanism related to temperature fluctuations causing material fatigue.,DamageMechanism,,229,merged,"All entities refer to the same concept of thermal fatigue, a damage mechanism involving temperature fluctuations and cyclic stresses, with slight variations in description.",
Can_7345b7be,thermal fatigue,En_66808002,thermal fatigue,A related mechanism to thermal shock involving cyclic thermal stresses.,RelatedMechanism,,229,merged,"All entities refer to the same concept of thermal fatigue, a damage mechanism involving temperature fluctuations and cyclic stresses, with slight variations in description.",
Can_7345b7be,thermal fatigue,En_2e56ef6a,Thermal fatigue,A related mechanism to thermal shock involving cyclic thermal stresses leading to material cracking.,DamageMechanism,,229,merged,"All entities refer to the same concept of thermal fatigue, a damage mechanism involving temperature fluctuations and cyclic stresses, with slight variations in description.",
Can_6e43c5e7,thermal shock,En_5fd60c78,thermal shock,A form of thermal fatigue cracking caused by high and non-uniform thermal stresses over a short time.,DamageMechanism,,223,merged,"Both entities have the same name and type, and their descriptions are nearly identical, differing only slightly in wording. This suggests they refer to the same concept.",
Can_6e43c5e7,thermal shock,En_335cff56,thermal shock,A form of thermal fatigue cracking due to high and non-uniform thermal stresses.,DamageMechanism,,223,merged,"Both entities have the same name and type, and their descriptions are nearly identical, differing only slightly in wording. This suggests they refer to the same concept.",
Can_ce90861d,erosion-corrosion,En_df8182bf,erosion-corrosion,Damage occurs when corrosion aids erosion by removing protective films or exposing metal surfaces.,DamageMechanism,,237,merged,"All entities share the same name, type, and describe a similar damage mechanism involving the combined effects of erosion and corrosion, indicating they refer to the same concept.",
Can_ce90861d,erosion-corrosion,En_e6ea47ca,erosion-corrosion,"Damage from combined action of erosion and corrosion, removing protective films or scales.",DamageMechanism,,237,merged,"All entities share the same name, type, and describe a similar damage mechanism involving the combined effects of erosion and corrosion, indicating they refer to the same concept.",
Can_ce90861d,erosion-corrosion,En_9c5064a0,erosion-corrosion,Damage mechanism involving metal loss due to combined action of erosion and corrosion.,DamageMechanism,,237,merged,"All entities share the same name, type, and describe a similar damage mechanism involving the combined effects of erosion and corrosion, indicating they refer to the same concept.",
Can_ce90861d,erosion-corrosion,En_b07abeff,erosion-corrosion,Damage mechanism where corrosion contributes to erosion by removing protective films or scales.,DamageMechanism,,237,merged,"All entities share the same name, type, and describe a similar damage mechanism involving the combined effects of erosion and corrosion, indicating they refer to the same concept.",
Can_27c6ec65,corrosion-resistant alloys,En_824ecc2e,corrosion-resistant alloys,Alloys used to mitigate erosion-corrosion by resisting corrosive environments.,Material,,191,merged,"Both entities have the same name and type, and their descriptions are similar enough to suggest they refer to the same concept.",
Can_27c6ec65,corrosion-resistant alloys,En_7d9e49d3,corrosion-resistant alloys,Alloys used to mitigate erosion-corrosion by reducing corrosivity.,Material,,191,merged,"Both entities have the same name and type, and their descriptions are similar enough to suggest they refer to the same concept.",
Can_94ecca05,liquid impingement erosion,En_ac2e1f15,liquid impingement erosion,"Erosion caused by the impact of liquid droplets on a surface, leading to material loss.",DamageMechanism,,239,merged,"Both entities describe the same damage mechanism involving erosion due to liquid impact, with one being a more specific term for the other.",
Can_94ecca05,liquid impingement erosion,En_6cdabb28,liquid impingement,"Related mechanism involving erosion due to liquid impact, referenced in relation to cavitation.",DamageMechanism,,239,merged,"Both entities describe the same damage mechanism involving erosion due to liquid impact, with one being a more specific term for the other.",
Can_e2a1af62,"ASM Metals Handbook, Volume 13, “Corrosion”",En_af1efd18,"ASM Metals Handbook, Volume 13, “Corrosion”",A reference book published by ASM International covering various aspects of corrosion.,ReferenceMaterial,,211,merged,"All entities have the same name, type, and similar descriptions, indicating they refer to the same reference material.",
Can_e2a1af62,"ASM Metals Handbook, Volume 13, “Corrosion”",En_9599cab6,"ASM Metals Handbook, Volume 13, “Corrosion”",A reference book published by ASM International focusing on corrosion and related topics.,ReferenceMaterial,,211,merged,"All entities have the same name, type, and similar descriptions, indicating they refer to the same reference material.",
Can_e2a1af62,"ASM Metals Handbook, Volume 13, “Corrosion”",En_8b4ebd72,"ASM Metals Handbook, Volume 13, “Corrosion”",A reference book published by ASM International covering various aspects of corrosion.,ReferenceMaterial,,211,merged,"All entities have the same name, type, and similar descriptions, indicating they refer to the same reference material.",
Can_c387ddaa,ASM International,En_425313f5,ASM International,An organization that publishes materials science and engineering reference books.,Organization,,201,merged,"Both entities have identical names, descriptions, and type hints, indicating they refer to the same organization.",
Can_c387ddaa,ASM International,En_c6194208,ASM International,An organization that publishes materials science and engineering reference books.,Organization,,201,merged,"Both entities have identical names, descriptions, and type hints, indicating they refer to the same organization.",
Can_a6b2040f,low alloy steels,En_aa4112da,low alloy steels,"Steels with a small percentage of alloying elements, affected by cavitation.",Material,,181,merged,"These entities all refer to 'low alloy steels' with similar descriptions, indicating they are the same material type.",
Can_a6b2040f,low alloy steels,En_e4ef3f0b,low alloy steels,"Steels with small amounts of alloying elements, susceptible to atmospheric corrosion.",Material,,181,merged,"These entities all refer to 'low alloy steels' with similar descriptions, indicating they are the same material type.",
