"relation_id","start_id","end_id","raw_relation_name","canonical_rel_name","canonical_rel_desc","rel_cls","rel_cls_group","rel_hint_type","confidence","resolution_context","justification","remark","evidence_excerpt","chunk_id","qualifiers","rel_desc"
"RelR_36aed48fcc27","En_3362253d","En_d9389e81","aims_for","aims_to_achieve","Indicates that a process, policy, or framework is designed or expected to pursue a particular normative objective or outcome.","normative_objective_relation","AGENCY","objective","0.78","Parallel to fairness relation.","Equity is similarly framed as to be ensured in decision-making processes.","","ensuring fairness and equity in decision-making processes.","Ch_000018","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""within decision-making processes"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""normative expectation"",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Decision-making processes are expected or designed to achieve equity."
"RelR_6e87b5266fcd","Can_677b3d47","Can_22528e3f","is_instance_of","is_instance_of","The subject is a specific example or member of the broader category represented by the object.","type_instance_relation","IDENTITY","categorization","0.95","Specific concept (accountability) classified under broader category (ethical dilemmas in AI).","Sentence directly states accountability is another ethical dilemma in AI development.","","Accountability is another ethical dilemma in AI development.","Ch_000018","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""in AI development"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": ""another"",
 ""OtherQualifier"": null
}","Accountability is presented as an example of an ethical dilemma in AI development."
"RelR_075d0f4220f8","Can_c983eba4","Can_677b3d47","requires","requires","Indicates that the subject concept or system depends on the existence or establishment of the object as a necessary condition (often normative or constitutive).","requirement_dependency_relation","REQUIREMENT","requirement","0.9","AI systems as driver; accountability as required governance structure.","As AI systems become more autonomous and impactful, it is 'crucial' to establish accountability.","","As AI systems become more autonomous and make decisions that impact individuals and society, it becomes crucial to establish clear lines of accountability.","Ch_000018","{
 ""TemporalQualifier"": ""as AI systems become more autonomous"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": ""when AI decisions impact individuals and society"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""strong necessity: crucial"",
 ""CausalHint"": ""as [they] become more autonomous and make decisions that impact"",
 ""LogicalMarker"": ""as"",
 ""OtherQualifier"": null
}","The increasing autonomy and impact of AI systems necessitate accountability."
"RelR_4fbe31eba374","Can_677b3d47","En_e76bc9ae","requires","requires","Indicates that the subject concept or system depends on the existence or establishment of the object as a necessary condition (often normative or constitutive).","requirement_dependency_relation","REQUIREMENT","constitutive","0.86","Accountability as broader concept; lines of accountability as its specification.","Text states it becomes crucial to establish clear lines of accountability.","","it becomes crucial to establish clear lines of accountability.","Ch_000018","{
 ""TemporalQualifier"": ""as AI systems become more autonomous"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""normative requirement"",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Purpose: clarify who is responsible for AI-caused harm""
}","Achieving accountability involves establishing clear lines of accountability."
"RelR_9d3a9ef2a5d9","En_38023a87","Can_677b3d47","may_be_responsible_for","is_candidate_bearer_of_accountability","Indicates that the subject is considered a possible bearer of accountability or responsibility for outcomes associated with an AI system, without asserting that accountability is actually assigned.","accountability_allocation_relation","RESPONSIBILITY","responsibility","0.7","Question form; relation modeled as potential responsibility, not asserted fact.","Question: 'Should it be the developers...?' referring to who is responsible.","Relation primarily captures that developers are candidates in accountability allocation.","Who is responsible when an AI system makes a mistake or causes harm? Should it be the developers","Ch_000018","{
 ""TemporalQualifier"": ""when an AI system makes a mistake or causes harm"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""if an AI system makes a mistake or causes harm"",
 ""UncertaintyQualifier"": ""open question; 'Should it be'"",
 ""CausalHint"": ""when ... makes a mistake or causes harm"",
 ""LogicalMarker"": ""Should; when; or"",
 ""OtherQualifier"": null
}","Developers are proposed as possible bearers of accountability when AI systems err or cause harm."
"RelR_49fd09faa9f1","En_a3e5ecec","Can_677b3d47","may_be_responsible_for","is_candidate_bearer_of_accountability","Indicates that the subject is considered a possible bearer of accountability or responsibility for outcomes associated with an AI system, without asserting that accountability is actually assigned.","accountability_allocation_relation","RESPONSIBILITY","responsibility","0.7","Modeled similarly to developers as potential accountable party.","Question lists 'the users' as another option for who is responsible.","Potential, not asserted, responsibility.","Should it be the developers, the users, or the AI system itself?","Ch_000018","{
 ""TemporalQualifier"": ""when an AI system makes a mistake or causes harm"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""if an AI system makes a mistake or causes harm"",
 ""UncertaintyQualifier"": ""open question; 'Should it be'"",
 ""CausalHint"": ""when ... makes a mistake or causes harm"",
 ""LogicalMarker"": ""Should; when; or"",
 ""OtherQualifier"": null
}","Users are proposed as possible bearers of accountability when AI systems err or cause harm."
"RelR_a15d917b6384","En_225b9bfb","Can_677b3d47","may_be_responsible_for","is_candidate_bearer_of_accountability","Indicates that the subject is considered a possible bearer of accountability or responsibility for outcomes associated with an AI system, without asserting that accountability is actually assigned.","accountability_allocation_relation","RESPONSIBILITY","responsibility","0.7","Captures debate over whether AI systems themselves can bear responsibility.","Phrase explicitly raises 'the AI system itself' as a candidate for responsibility.","Highly debated concept; here only noted as a considered option.","Should it be the developers, the users, or the AI system itself?","Ch_000018","{
 ""TemporalQualifier"": ""when an AI system makes a mistake or causes harm"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""if an AI system makes a mistake or causes harm"",
 ""UncertaintyQualifier"": ""open question; 'Should it be'"",
 ""CausalHint"": ""when ... makes a mistake or causes harm"",
 ""LogicalMarker"": ""or; when; Should"",
 ""OtherQualifier"": null
}","The AI system itself is proposed as a possible locus of accountability for its mistakes or harms."
"RelR_30238b1486db","Can_d2ad650f","Can_677b3d47","supports","promotes_accountability","Indicates that the subject (such as a guideline or regulation) is designed to foster or ensure proper accountability in the context of AI development and deployment.","accountability_support_relation","CAUSALITY","functional purpose","0.92","Guidelines are instrumentally used to achieve correct assignment of accountability.","The text states that ethical guidelines are needed ""to ensure that accountability is properly assigned"" in AI development and deployment.","","need for ethical guidelines and regulations to ensure that accountability is properly assigned in the development and deployment of AI technologies","Ch_000019","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": ""in the development and deployment of AI technologies"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""to ensure"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Ethical guidelines are presented as a means to ensure that accountability is properly assigned."
"RelR_bf4f5f04efec","Can_1d58c2bc","Can_677b3d47","supports","promotes_accountability","Indicates that the subject (such as a guideline or regulation) is designed to foster or ensure proper accountability in the context of AI development and deployment.","accountability_support_relation","CAUSALITY","functional purpose","0.92","Regulations function similarly to guidelines in securing accountability.","The phrase ""ethical guidelines and regulations to ensure that accountability is properly assigned"" directly links regulations to ensuring accountability.","","need for ethical guidelines and regulations to ensure that accountability is properly assigned","Ch_000019","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": ""in the development and deployment of AI technologies"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""to ensure"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Regulations are framed as mechanisms to ensure proper assignment of accountability."
"RelR_76a1e8b0c398","Can_d2ad650f","Can_c983eba4","applies_to","applies_to","Indicates that a normative or regulatory instrument (e.g., guidelines, regulations, standards) governs, constrains, or is intended to cover the specified systems, entities, or activities.","governance_scope_relation","GOVERNANCE","governance scope","0.86","AI technologies are interpreted as AI systems to which guidelines apply.","The text speaks of ethical guidelines in the context of ""the development and deployment of AI technologies,"" implying they govern these systems.","","ethical guidelines and regulations ... in the development and deployment of AI technologies","Ch_000019","{
 ""TemporalQualifier"": ""during development and deployment"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""LifecyclePhase: development and deployment of AI systems""
}","Ethical guidelines are intended to govern the development and deployment of AI systems."
"RelR_6251113acc95","Can_1d58c2bc","Can_c983eba4","applies_to","applies_to","Indicates that a normative or regulatory instrument (e.g., guidelines, regulations, standards) governs, constrains, or is intended to cover the specified systems, entities, or activities.","governance_scope_relation","GOVERNANCE","governance scope","0.86","AI technologies treated as AI systems; regulations set rules over them.","Regulations are mentioned explicitly in the context of ""the development and deployment of AI technologies,"" indicating their domain of application.","","ethical guidelines and regulations to ensure that accountability is properly assigned in the development and deployment of AI technologies","Ch_000019","{
 ""TemporalQualifier"": ""during development and deployment"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""LifecyclePhase: development and deployment of AI systems""
}","Regulations are designed to apply to and govern AI systems during their development and deployment."
"RelR_7737479c6211","En_0818b970","Can_c983eba4","concerns","pertains_to","Indicates that an ethical issue, dilemma, or concept is about or related to a particular system, domain, or context.","ethical_dilemma_scope_relation","ABOUTNESS","topic","0.78","AI development refers to the lifecycle activities around AI systems; dilemma concerns these systems.","The sentence identifies transparency as ""a significant ethical dilemma in AI development,"" tying the dilemma to AI systems’ development.","AI development is not an explicit entity; AI systems used as proxy for development context.","Transparency is also a significant ethical dilemma in AI development.","Ch_000019","{
 ""TemporalQualifier"": ""during AI development"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","The ethical dilemma of transparency is specifically situated within AI development and, by extension, AI systems."
"RelR_e84d90311c99","En_b71727ac","Can_c983eba4","is_a_kind_of","is_subtype_of","Indicates that the subject is a more specific subtype, kind, or state of the object within a taxonomic or type hierarchy.","taxonomic_subtype_relation","HIERARCHY","taxonomic","0.8","Opaque AI systems are described as a property of AI systems becoming more complex and opaque.","The text refers to ""AI systems"" that ""become more complex and opaque,"" connecting opacity as a type/feature of AI systems.","Modeled as subtype relation to capture that opacity characterizes certain AI systems.","As AI systems become more complex and opaque, it can be challenging to understand","Ch_000019","{
 ""TemporalQualifier"": ""as systems become more complex"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": ""as"",
 ""OtherQualifier"": null
}","Opaque AI systems are a subset or characteristic form of AI systems."
"RelR_28be306934ad","En_b71727ac","En_e13e3f0a","contributes_to","contributes_to","Indicates that the subject is a causal or enabling factor that contributes to the occurrence, development, or degree of the object, without implying sole or deterministic causation.","causal_influence_relation","CAUSALITY","causal","0.7","Opacity and lack of transparency are closely related; opacity is interpreted as a source of non-transparency.","While not explicitly equated, describing systems as ""opaque"" in the same passage that problematizes ""lack of transparency"" suggests opacity contributes to that lack.","Relation added to capture implied semantic link between opacity and non-transparency.","As AI systems become more complex and opaque, it can be challenging to understand how they arrive at their decisions. Lack of transparency can lead to distrust","Ch_000019","{
 ""TemporalQualifier"": ""as systems become more complex"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""implied rather than explicitly stated"",
 ""CausalHint"": null,
 ""LogicalMarker"": ""as"",
 ""OtherQualifier"": null
}","Opacity of AI systems contributes to a lack of transparency."
"RelR_d1f03d867e59","En_e13e3f0a","En_4658a580","causes","causes","Indicates that the subject is a causal factor that leads to the occurrence or persistence of the object outcome or state, potentially under specified conditions or with uncertainty qualifiers.","causal_effect_relation","CAUSALITY","causal","0.98","Direction chosen from lack of transparency (cause) to distrust (effect).","The text explicitly states: ""Lack of transparency can lead to distrust in AI systems.""","","Lack of transparency can lead to distrust in AI systems and hinder their acceptance and adoption.","Ch_000019","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""can"",
 ""CausalHint"": ""lead to"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","A lack of transparency in AI systems can cause or result in distrust in those systems."
"RelR_0b846e20de40","En_e13e3f0a","En_f182ba96","reduces","reduces_uptake_of","Subject causally reduces or hinders the uptake (acceptance or adoption) of the object.","technology_uptake_impact_relation","CAUSALITY","negative impact","0.96","Modeled as lack of transparency negatively affecting acceptance.","The passage states that lack of transparency can ""hinder their acceptance,"" directly linking it to reduced acceptance.","","Lack of transparency can lead to distrust in AI systems and hinder their acceptance and adoption.","Ch_000019","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""can"",
 ""CausalHint"": ""hinder"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Lack of transparency acts as a barrier, reducing acceptance of AI systems."
"RelR_39e6789e8f52","En_e13e3f0a","En_682f30cf","reduces","reduces_uptake_of","Subject causally reduces or hinders the uptake (acceptance or adoption) of the object.","technology_uptake_impact_relation","CAUSALITY","negative impact","0.96","Adoption treated as a downstream outcome impeded by non-transparency.","The text says lack of transparency can ""hinder their acceptance and adoption,"" explicitly tying it to adoption.","","Lack of transparency can lead to distrust in AI systems and hinder their acceptance and adoption.","Ch_000019","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""can"",
 ""CausalHint"": ""hinder"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Lack of transparency hinders or reduces adoption of AI systems."
"RelR_3b75b87b80cf","Can_c983eba4","En_560ba8c4","produces","produces","Indicates that the subject entity generates or produces the object entity as an output or result.","system_output_relation","PRODUCTION","output relation","0.9","Pronoun ""they"" refers to AI systems; ""their decisions"" mapped to AI system decisions.","The clause ""how they arrive at their decisions"" references AI systems producing decisions.","","As AI systems become more complex and opaque, it can be challenging to understand how they arrive at their decisions.","Ch_000019","{
 ""TemporalQualifier"": ""as systems become more complex and opaque"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": ""as"",
 ""OtherQualifier"": ""ExplainabilityContext: challenging to understand the decision-making process""
}","AI systems generate decisions whose reasoning can be hard to understand."
"RelR_49d258a4616e","En_560ba8c4","En_7a0d326e","supports","enables","Indicates that the subject factor causally contributes to or makes possible the realization of the object outcome (typically a governance, trust, accountability, or ethical-quality state).","ethical_governance_enabler_relation","CAUSALITY","enabler","0.88","Decisions are the subject of explanations; such explanations help create trust.","The text notes that ensuring transparency, including providing explanations for AI decisions, ""is essential to building trust.""","Relation focuses on the role of decision explainability, though explanations themselves are implicit.","Ensuring transparency in AI systems, including providing explanations for their decisions and processes, is essential to building trust","Ch_000019","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": ""when explanations are provided as part of transparency efforts"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""essential to building"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Mechanism: explanations of decisions and processes""
}","Providing explanations for AI system decisions is essential for building trust in AI systems."
"RelR_e54cfb0280b1","En_560ba8c4","Can_677b3d47","supports","promotes_accountability","Indicates that the subject (such as a guideline, explanation, or governance mechanism) is designed to foster or ensure proper accountability in the context of AI development, deployment, or operation.","accountability_support_relation","CAUSALITY","enabler","0.84","Explainability of decisions is treated as a mechanism to achieve accountability.","The sentence links ensuring transparency—including explanations of decisions—to ""ensuring accountability,"" implying a supportive relation.","Accountability here is achieved via the broader notion of transparency, operationalized through explanations.","providing explanations for their decisions and processes, is essential to building trust and ensuring accountability.","Ch_000019","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": ""when explanations are provided as part of transparency measures"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""essential to ... ensuring"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Mechanism: explanations of AI decisions and processes enhance traceability""
}","Explanations of AI system decisions and processes contribute to ensuring accountability."
"RelR_28ef1083b1df","En_ab9dfae7","Can_22528e3f","is_concern_in","is_ethical_issue_in","The subject is a specific ethical issue or concern that is part of, or discussed within, the broader set or category of ethical dilemmas in AI development (the object).","ethical_issue_membership_relation","ASSOCIATION","issue_membership","0.93","Treating specific concerns listed as constituent issues of the broader ethical dilemmas in AI development.","The text lists job displacement as a concern in the context of ethical dilemmas about AI’s impact on society and AI development.","","they also raise concerns about job displacement, inequality, and the concentration of power","Ch_000020","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""societal level"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""raise concerns about"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""EthicalContext: potential impact of AI on society in AI development""
}","Job displacement is explicitly identified as a concern within the broader ethical dilemmas in AI development."
"RelR_7a7aebe13364","En_a9f68a35","Can_22528e3f","is_concern_in","is_ethical_issue_in","The subject is a specific ethical issue or concern that is part of, or discussed within, the broader set or category of ethical dilemmas in AI development (the object).","ethical_issue_membership_relation","ASSOCIATION","issue_membership","0.93","Specific social harms like inequality are modeled as component concerns of the ethical dilemmas concept.","The sentence frames inequality as one of the concerns in assessing AI’s ethical impact on society and its development.","","they also raise concerns about job displacement, inequality, and the concentration of power","Ch_000020","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""societal level"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""raise concerns about"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""EthicalContext: evaluation of AI’s societal impact""
}","Inequality is explicitly identified as a concern within the broader ethical dilemmas in AI development."
"RelR_a1ca51df1771","En_26270cf5","Can_22528e3f","is_concern_in","is_ethical_issue_in","The subject is a specific ethical issue or concern that is part of, or discussed within, the broader set or category of ethical dilemmas in AI development (the object).","ethical_issue_membership_relation","ASSOCIATION","issue_membership","0.93","Modeled as one of several concerns that constitute the broader ethical dilemmas around AI.","The passage names concentration of power as a concern when discussing ethical dilemmas about AI’s societal impact.","","they also raise concerns about job displacement, inequality, and the concentration of power in the hands of a few corporations","Ch_000020","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""societal level"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""raise concerns about"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""EthicalContext: potential impact of AI on society""
}","Concentration of power is explicitly identified as a concern within ethical dilemmas in AI development."
"RelR_cd1c166e9cab","En_985f94b9","Can_22528e3f","is_aspect_of","is_contextual_factor_in","Indicates that the subject impact or consideration functions as a contextual factor that must be weighed within the given ethical dilemma or decision context.","ethical_dilemma_context_relation","CONTEXTUALITY","contextual_factor","0.86","Benefits like improved efficiency are modeled as factors that shape ethical dilemmas around AI.","The text states that AI technologies may bring benefits including improved efficiency in the same breath as it frames ethical dilemmas about AI’s impact on society.","","AI technologies have the potential to bring about significant benefits, such as improved efficiency and productivity","Ch_000020","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""societal applications of AI"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""have the potential to bring about"",
 ""CausalHint"": ""bring about"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Valence: positive impact to be balanced against harms""
}","Improved efficiency is presented as a positive aspect that must be weighed within ethical dilemmas in AI development."
"RelR_e90243220322","En_8b90e664","Can_22528e3f","is_aspect_of","is_contextual_factor_in","Indicates that the subject impact or consideration functions as a contextual factor that must be weighed within the given ethical dilemma or decision context.","ethical_dilemma_context_relation","CONTEXTUALITY","contextual_factor","0.86","Productivity, like efficiency, is treated as a benefit that forms part of the ethical trade-offs.","Productivity is listed as a significant benefit of AI technologies, juxtaposed with ethical concerns about negative impacts.","","AI technologies have the potential to bring about significant benefits, such as improved efficiency and productivity","Ch_000020","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""societal applications of AI"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""have the potential to bring about"",
 ""CausalHint"": ""bring about"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Valence: positive impact within ethical trade-offs""
}","Increased productivity is another positive aspect considered within ethical dilemmas in AI development."
"RelR_331e8dc16747","En_5420c77a","En_26270cf5","holds","possesses","Indicates that the subject holds, owns, or has control over the object (which can be a tangible asset, power, or an abstract attribute such as fears or anxieties).","possession_control_relation","AGENCY","control_possession","0.95","Direction chosen as corporations possessing/holding concentrated power.","The phrase literally states that the concentration of power is in the hands of a few corporations, implying corporations hold that power.","","the concentration of power in the hands of a few corporations","Ch_000020","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""in the hands of a few corporations"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Distribution: concentrated among few actors""
}","Corporations are described as the holders of the concentration of power enabled by AI."
"RelR_1b2ca8f5ae09","Can_22528e3f","En_8bdcb18c","addressed_by","mitigated_by","Indicates that a problem, risk, or dilemma is addressed, reduced, or managed through the application of a given principle, method, or mechanism.","governance_and_mitigation_relation","CAUSALITY","governance","0.84","Ethical principles are positioned as a response or governance mechanism for the dilemmas.","The text calls for ensuring development is guided by ethical principles in a paragraph about ethical dilemmas and societal implications.","Relation represents that ethical principles are the governing response to the ethical dilemmas around AI development.","work towards ensuring that their development is guided by ethical principles","Ch_000020","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": ""in AI development processes"",
 ""ConditionExpression"": ""to consider the broader societal implications of AI technologies"",
 ""UncertaintyQualifier"": ""essential to consider and work towards ensuring"",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""NormativeGoal: mitigate ethical dilemmas and harms""
}","Ethical dilemmas in AI development are to be managed by guiding development with ethical principles."
"RelR_7ff9dec3eb1e","En_8bdcb18c","En_e326b183","prioritizes","prioritizes","Indicates that a principle, policy, or system gives higher normative importance to a particular value or outcome when guiding decisions or behavior.","normative_objective_relation","AGENCY","normative_goal","0.97","Direction chosen as principles → well-being, reflecting the goal of those principles.","The text explicitly states that ethical principles should prioritize the well-being of individuals and communities.","","ethical principles that prioritize the well-being of individuals and communities","Ch_000020","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": ""in guiding AI development"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": ""that"",
 ""OtherQualifier"": ""EthicalOrientation: focus on human and community welfare""
}","Ethical principles are intended to prioritize the well-being of individuals and communities affected by AI."
"RelR_46c2cd35cb2f","En_8bdcb18c","En_c7cdbd8a","aims_to_protect","protects","Subject safeguards or provides protective benefit to the object (actual or intended protection), often against implicit or explicit threats.","protection_and_safety_relation","AGENCY","protection","0.78","Communities are a subset of the beneficiaries named in the well-being phrase.","By stating that ethical principles prioritize the well-being of communities, the text implies a protective orientation towards communities.","Relation derived from the phrase including communities as beneficiaries; somewhat redundant with the composite well-being entity.","prioritize the well-being of individuals and communities","Ch_000020","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""across society"",
 ""OperationalConstraint"": ""in AI development and deployment"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": ""and"",
 ""OtherQualifier"": ""StakeholderType: social groups and societies""
}","Ethical principles aim to protect communities as part of prioritizing their well-being."
"RelR_64e9f01e34f7","Can_22528e3f","En_c7cdbd8a","affects","impacts","Indicates that the subject has an effect on the state or well-being of the object, typically in a societal or stakeholder context.","societal_impact_relation","CAUSALITY","impact","0.7","Communities stand in for social groups within society affected by AI’s impact, which is labeled an ethical dilemma.","The potential impact of AI on society is described as an ethical dilemma, and communities are explicitly noted as groups whose well-being should be prioritized.","Relation mainly to capture that the dilemmas and societal impacts are about effects on communities.","The potential impact of AI on society is another ethical dilemma","Ch_000020","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""society at large"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""potential impact"",
 ""CausalHint"": ""impact of AI on"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""ImpactScope: societal implications involving communities""
}","Ethical dilemmas in AI development concern impacts that affect communities in society."
"RelR_41423e5627ce","En_ab9dfae7","En_c7cdbd8a","affects","impacts","Indicates that the subject has an effect on the state or well-being of the object, typically in a societal or stakeholder context.","societal_impact_relation","CAUSALITY","impact","0.62","Job displacement is treated as a societal implication; communities represent affected social groups.","The text frames job displacement as a societal concern and emphasizes prioritizing the well-being of communities when considering AI’s implications.","Impact on communities is inferred rather than explicitly stated; relation added for contextual completeness.","they also raise concerns about job displacement, inequality, and the concentration of power","Ch_000020","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""labor markets and social groups"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""raise concerns about"",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""ImpactType: employment and socio-economic stability""
}","Job displacement is implied to affect communities as part of broader societal implications of AI."
"RelR_d8e2a208bac1","En_a9f68a35","En_c7cdbd8a","affects","impacts","Indicates that the subject has an effect on the state or well-being of the object, typically in a societal or stakeholder context.","societal_impact_relation","CAUSALITY","impact","0.62","Inequality is a societal-level concern; communities are the social groups within that society.","The passage calls for considering broader societal implications and prioritizing communities’ well-being when discussing inequality as a concern.","As with job displacement, the affectedness of communities is inferred from the societal framing.","raise concerns about job displacement, inequality, and the concentration of power","Ch_000020","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""within society"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""raise concerns about"",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""ImpactType: distribution of opportunities, income, or power""
}","Inequality is implied to affect communities as part of AI’s broader societal implications."
"RelR_de6518c56893","Can_22528e3f","Can_677b3d47","involves","includes_ethical_issue","The subject is a broader set or category of ethical dilemmas in AI development that includes the object as a specific ethical issue or example.","ethical_issue_membership_relation","ASSOCIATION","thematic_link","0.87","The dilemmas are said to include or center on issues related to accountability.","The text lists accountability among the issues that must be addressed in the context of ethical dilemmas in AI development.","","Addressing issues related to privacy, bias, accountability, transparency, and societal impact is essential","Ch_000021","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""in AI development"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""IssueCategory: part of the multifaceted nature of ethical dilemmas""
}","Ethical dilemmas in AI development involve issues related to accountability."
